Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Cellino Attanasio|067015|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CELLINO ATTANASIO|COMUNE|||||||Si|42.5862883|13.8578260|Miglioramento sismico|In approvazione|J54H15001140001|570000,0000|570000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Gioia dei Marsi|066046|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI GIOIA DEI MARSI|COMUNE|||AQEE82501R|SCUOLA PRIMARIA GIOIA DEI MARSI|||Si|41.9561164|13.6841070|Adeguiamento sismico|Concluso|J78G12000120001|470000,0000|470000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Introdacqua|066048|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI INTRODACQUA|COMUNE|||AQEE832054||||Si|42.0084444|13.8992222|Sostituzione edificio scolastico|In approvazione|J93B12000220001|1100784,0000|1100784,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Comune |COMUNE||||||INTERVENTO DI ADEGUAMENTO ALLA NORMATIVA SISIMICA E ALLA SICUREZZA DELL`EDIFICIO SCOLASTICO IN VIA SABOTINO MEDIANTE DELOCALIZZAZIONE|Si|42.038262|13.425562||Cantiere aperto|J34B14000050001|2100000,0000|1680000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||ISTITUTO D`ARTE V. BELLISARIO*VIA TIBURTINA VALERIA*LAVORI DI MESSA IN SICUREZZA|Si|42.038262|13.425562|MESSA IN SICUREZZA|Concluso|F33B11000180001|1343664,0000|1343664,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||LICEO CLASSICO ` A. TORLONIA`*VIA MARCONI*LAVORI DI MESSA IN SICUREZZA EDIFICIO SCOLASTICO|Si|42.038262|13.425562|MESSA IN SICUREZZA|Concluso|F33B11000210001|3369600,0000|3369600,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||ISTITUTO PROFESSIONALE PER L`AGRICOLTURA E L`AMBIENTE. `A. SERPIERI`*VIA SANTA MARIA DELLE CASE*LAVORI DI MESSA IN SICUREZZA|Si|42.038262|13.425562|MESSA IN SICUREZZA|Concluso|F33B11000200001|3729648,0000|3729648,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||ITC - ITG G. GALILEI/L. B. ALBERTI DI AVEZZANO*VIA MONSIGNOR DOMENICO VALERII*LAVORI DI MESSA IN SICUREZZA
|Si|42.038262|13.425562|MESSA IN SICUREZZA|Concluso|F33B10000630001|8131306,0000|8131306,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||LICEO PEDAGOGICO B. CROCE*VIA CAVALIERI DI VITTORIO VENETO*MESSA IN SICUREZZA|Si|42.038262|13.425562|MESSA IN SICUREZZA|Cantiere aperto|F33B11000220001|8781920,0000|8781920,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||LICEO SCIENTIFICO `VITRUVIO POLLIONE`*VIA ALDO MORO*MESSA IN SICUREZZA ED AMPLIAMENETO|Si|42.038262|13.425562|MESSA IN SICUREZZA ED AMPLIAMENETO|Concluso|F33B11000170001|14170500,0000|8410500,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Donazioni|2017-11-24|||Provincia|PROVINCIA||||||ISTITUTO TECNICO INDUSTRIALE ETTORE MAJORANA*VIA ALDO MORO*ADEGUAMENTO NORMATIVO IMPIANTI ELETTRICI
|Si|42.038262|13.425562|ADEGUAMENTO IMPIANTI ELETTRICI|Concluso|F36E09000650008|323453,0000|323453,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Bugnara|066012|CDR/OPCM a valere sui fondi stanziati art.14. c.5. del DL 39/2009//D.L. 39/2009. art.14. c.5|2017-11-24|||Comune |COMUNE||||||COMPLETAMENTO E RISTRUTTURAZIONE DI ALCUNI LOCALI DELL`EDIFICIOO SEDE COMUNALE DA ADIBIRE PROVVISORIAMENTE A SCUOLA ELEMENTARE E MATERNA*VIA VITTORUIO EMANUELE III*L`INTERVENTO PREVEDE IL COMPLETAMENTO E L`ADEGUAMENTO DI ALCUNI LOCALI DELLA SEDE COMUNALE
|Si|42.023718|13.862447|COMPLETAMENTO E ADEGUAMENTO|Concluso|G92J10000260005|120000,0000|120000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Cellino Attanasio|067015|Cipe 6/2012|2017-11-24|||Comune |COMUNE||||||Programma straordinario stralcio di interventi urgenti patrimonio scolastico finalizzati alla messa in sicurezza. prevenzione e riduzione rischio degli edifici scolastici - scuola media 
|Si|42.023718|13.862447|MESSA IN SICUREZZA|In approvazione|J51H13000420002|130000,0000|130000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Goriano Sicoli|066047|Donazioni|2017-11-24|||Comune |COMUNE||||||REALIZZAZIONE NUOVA SCUOLA MATERNA E DELL`INFANZIA*PIAZZA DELLA REPUBBLICA*REALIZZAZIONE DI NUOVA SCUOLA MATERNA ED ASILO NIDO. A SEGUITO DEL CROLLO GENERATO DAL SISMA DEL 6/4/2009
|Si|42.023718|13.862447|REALIZZAZIONE NUOVA SCUOLA|Concluso|B89H09000350005|663720,0000|663720,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Lecce nei Marsi|066050|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4 e Delibera CIPE 48/2016 - Programma stralcio|2017-11-24|||Comune |COMUNE||||||Messa in sicurezza. ristrutturazione e manutenzione straordinaria della scuola materna  Leandro Barile
|Si|42.023718|13.862447|MESSA IN SICUREZZA|Start|C21E17000030005|460000,0000|460000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Montereale|066056|Delibera CIPE 135/2012//D.L. 39/2009. art. 14. c. 1. F.do Strat.|2017-11-24|||Comune |COMUNE||||||SCUOLA MEDIA*VIA DELLA SCUOLA MEDIA*DEMOLIZIONE SCUOLA MEDIA IN MONTEREALE CAPOLUOGO DANNEGGIATA DAL SISMA DEL 6 APRILE 2009 
|Si|42.524296|13.244284||Concluso|I88C15000060001|231775,0000|231775,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Oricola|066062|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Comune |COMUNE||||||LAVORI DI MIGLIORAMENTO SISMICO SCUOLA MATERNA VIA SANTO STEFANO - REALIZZAZIONE RINFORZI STRUTTURALI PER MIGLIORARE GRADO DI SICUREZZA EDIFICIO
|Si|42.048951|13.039291|MIGLIORAMENTO SISMICO |Concluso|E51E12000060004|79902,0000|79902,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Oricola|066062|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Comune |COMUNE||||||REALIZZAZIONE NUOVO COMPLESSO SCOLASTICO
|Si|42.048951|13.039291|REALIZZAZIONE NUOVO COMPLESSO|In approvazione|E54B13000190002|1467000,0000|726000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Popoli|068033| Delibera CIPE 135/2012//D.L. 39/2009. art. 14. c. 1. F.do Strat.|2017-11-24|||Comune |COMUNE||||||COMPLESSO SCOLASTICO DI PIAZZA PAOLINI*PIAZZA PAOLINI*MIGLIORAMENTO SISMICO ALA NORD
|Si|42.171609|13.838112|MIGLIORAMENTO SISMICO |Cantiere aperto|E71E14000380001|1999949,0000|1999949,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Pratola Peligna|066075|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4 e CIPE 77/2015//L. 147/2013. art. 1. tab. E|2017-11-24|||Comune |COMUNE||||||Costruzione del nuovo polo scolastico di Pratola Peligna
|Si|42.098742|13.874513|nuova costruzione|In approvazione|D98E16000000001|7000000,0000|7000000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Rocca di Cambio|066081|Delibera CIPE 135/2012//D.L. 39/2009. art. 14. c. 1. F.do Strat.|2017-11-24|||Comune |COMUNE||||||EX ASILO COMUNALE*VIA DELLA RAVITA*RISTRUTTURAZIONE DANNI CAUSATI DAL SISMA*COMUNE DI ROCCA DI CAMBIO
|Si|42.236191|13.489837|RISTRUTTURAZIONE|Concluso|D61E14000140001|100000,0000|100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|San Pio delle Camere|066088|Delibera CIPE 135/2012//D.L. 39/2009. art. 14. c. 1. F.do Strat.|2017-11-24|||Comune |COMUNE||||||ristrutturazione solaio intradosso scuola materna
|Si|42.286091|13.655967|ristrutturazione solaio intradosso|In approvazione|B41E17000010001|73000,0000|73000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Comune |COMUNE||||||Costruzione di un nuovo plesso scolastico in Via XXV Aprile
|Si|42.050199|13.926255|Costruzione di un nuovo plesso|In approvazione|D57B15000420001|4064280,0000|4064280,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4 e CIPE 77/2015//L. 147/2013. art. 1. tab. E|2017-11-24|||Comune |COMUNE||||||Miglioramento sismico edificio sede del Liceo Classico
|Si|42.050199|13.926255|Miglioramento sismico |In approvazione|D51E16000060001|4117211,0000|4117211,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||LICEO SOCIOPEDAGOGICO E DELLE SCIENZE SOCIALI `G.B. VICO`*VIALE PALMIRO TOGLIATTI*LAVORI DI MESSA IN SICUREZZA
|Si|42.050199|13.926255|MESSA IN SICUREZZA|Concluso|F53B11000240001|3188640,0000|3188640,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||ISITUTO D`ARTE G. MAZARA*VIA DI GIACOMO*LAVORI DI MESSA IN SICUREZZA
|Si|42.050199|13.926255|MESSA IN SICUREZZA|Concluso|F53B11000260001|3249120,0000|3249120,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Provincia|PROVINCIA||||||ISTITUTO TECNICO COMMERCIALE/ISTITUTO TECNICO PER GEOMETRI A. DE NINO - R. MORANDI*VIA V. D`ANDREA*LAVORI DI MESSA IN SICUREZZA
|Si|42.050199|13.926255|MESSA IN SICUREZZA|Cantiere aperto|F53B11000250001|6716696,0000|6716696,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|Fondi Ente|2017-11-24|||Provincia|PROVINCIA||||||LICEO SCIENTIFICO*VIA TOGLIATTI*MANUTENZIONE DELLE PARETI ESTERNE DELLA PALESTRA
|Si|42.050199|13.926255|manutenzione|Concluso|F56E13000000003|8286,0000|8286,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|Fondi Ente|2017-11-24|||Provincia|PROVINCIA||||||LICEO SCIENTIFICO*VIALE PALMIRO TOGLIATTI*LAVORI DI SOSTITUZIONE DEL CONTROSOFFITTO
|Si|42.050199|13.926255|SOSTITUZIONE DEL CONTROSOFFITTO|Concluso|F55D10000450003|18437,0000|18437,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|Fondi Ente|2017-11-24|||Provincia|PROVINCIA||||||LICEO SCIENTIFICO*VIALE TOGLIATTI*RIFACIMENTO COPERTURA DELLA PALESTRA
|Si|42.050199|13.926255|MANUTENZIONE STRAORDINARIA|Concluso|F56E12000750003|47700,0000|47700,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Sulmona|066098|CIPE 47/2009 e 18/2013 - Edilizia scolastica//D.L. 39/2009. art. 4. c. 4|2017-11-24|||Comune |COMUNE||||||Adeguamento sismico e alle norme di sicurezza asilo nido Isola Felice Via Badia
|Si|42.050199|13.926255|adeguamento sismico|In approvazione|D51E16000120003|384518,0000|110200,0000
