ANNOSCOLASTICO, CODICESCUOLA, CODICEEDIFICIO, SCUOLABUS, TRASPORTIPUBBLICIURBANI, TRASPORTIPUBBLICIINTERURBANI, TRASPORTIFERROVIARI, MEZZIPRIVATI, TRASPORTODISABILI, ALTRO
201516,CTAA073011,0870381412,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA073022,0870381418,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTAA073033,0870381451,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTAA08101X,0870512730,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA081021,0870510862,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTAA081043,0870510865,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA081054,0870510858,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA081098,0870510863,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTAA08305Q,0870550868,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA08308V,0870550831,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA08701V,0870451301,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA08702X,0870451324,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA087031,0870451310,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA09001P,0870060005,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA09501T,0870190874,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA09503X,0870190880,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA80301N,0870132187,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA80302P,0870132203,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA80303Q,0870132193,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA80304R,0870132143,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA805019,0870020934,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,CTAA806015,0870570638,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTAA81101L,0870271359,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA81201C,0870221264,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,CTAA814014,0870032485,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA814025,0870032925,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA814036,0870032483,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA814047,0870032484,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA81501X,0870032489,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA815021,0870032479,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA81801B,0870040931,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA819017,0870041182,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA819039,0870041277,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA81904A,0870041180,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA81905B,0870041252,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA81905B,0870041254,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA81906C,0870040917,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA81907D,0870041037,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA821028,0870101211,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTAA821039,0870101232,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA822013,0870112336,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTAA822024,0870112335,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,CTAA82301V,0870112338,NO,NO,SI,NO,NO,NO,Non Comunicato
201516,CTAA82302X,0870112337,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTAA82401P,0870112340,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTAA82504N,0870112333,SI,SI,SI,NO,NO,NO,Non Comunicato
201516,CTAA82506Q,0870112334,SI,SI,SI,NO,NO,NO,Non Comunicato
201516,CTAA82507R,0870112331,NO,SI,SI,NO,NO,NO,Non Comunicato
201516,CTAA830012,0870040975,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA830023,0870040859,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA830078,0870040999,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA834019,0870242597,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA83402A,0870242422,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA835015,0870251795,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA83801L,0870340623,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTAA83803P,0870340556,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTAA842018,0870332585,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA850017,0870470735,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTAA850028,0870470740,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTAA850028,0870473024,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,CTAA850039,0870471013,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,CTAA85301P,0870441255,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA85505E,0870522897,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA856038,0870531419,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA856049,0870530757,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA857012,0870502728,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA857023,0870501171,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA85802V,0870510856,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA85803X,0870512733,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA85901N,0870540708,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA85902P,0870540708,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA85903Q,0870540706,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA864015,0870152266,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA880013,0870152817,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA88101V,0870151402,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA88203R,0870290902,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA886023,0870151693,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA892019,0870151534,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA893015,0870330005,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,CTAA893015,0870332513,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA894011,0870152309,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA898029,0870152661,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA899014,0870152267,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA8A101L,0870062607,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA8A201C,0870060010,SI,NO,NO,SI,SI,NO,Non Comunicato
201516,CTAA8A3018,0870242409,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA8A501X,0870320904,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8A5021,0870321905,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA8A601Q,0870151375,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA8A602R,0870151379,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA8A602R,0870151471,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AL029,0870390770,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTAA8AL06D,0870390800,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA8AL07E,0870390769,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,CTAA8AM014,0870412204,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AQ04E,0870481935,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA8AR04A,0870050679,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AR04A,0870050686,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AR04A,0870050688,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AS01C,0870050687,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AS02D,0870050723,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTAA8AS03E,0870050729,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTAA8AT018,0870040977,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AT018,0870040981,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AT029,0870040986,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AT029,0870040987,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AT029,0870040988,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AT03A,0870041242,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU014,0870040923,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU014,0870040982,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTAA8AU014,0870040996,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU025,0870040864,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU047,0870041176,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU058,0870040908,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA8AU069,0870040976,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU07A,0870040873,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AU08B,0870040859,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTAA8AU09C,0870041242,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTAA8AX01G,0870112342,NO,SI,SI,NO,NO,NO,Non Comunicato
201516,CTAA8AX03N,0870112341,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTAA8AX04P,0870112343,NO,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA8AY03D,0870172048,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTAA8AZ09G,0870172005,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTCT700006,0870151523,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTCT701002,0870151343,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTCT70300N,0870112873,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,CTCT71000R,0870152006,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE008002,0870151790,NO,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE008013,0870151790,NO,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE008068,0870151669,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE016001,0870151652,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE016034,0870151652,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE01700R,0870152308,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE01701T,0870152308,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE01901D,0870151449,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE01902E,0870151409,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE01902E,0870151417,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE01902E,0870151483,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE022019,0870152580,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE022019,0870152603,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE02202A,0870152602,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE036006,0870032482,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE036017,0870032482,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE03605B,0870032487,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE03605B,0870032495,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE04200D,0870062608,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE04201E,0870062608,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE043009,0870060001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE04301A,0870060001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE044016,0870072427,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE044027,0870072440,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE04406B,0870072424,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE045012,0870080827,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE045012,0870080830,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE045012,0870080848,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE045012,0870080852,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE045012,0870080853,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE045023,0870080812,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,CTEE04600R,0870080762,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE04600R,0870080783,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE04600R,0870080824,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE04701N,0870091219,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,CTEE04800C,0870090788,SI,NO,NO,SI,NO,NO,Non Comunicato
201516,CTEE04801D,0870090788,SI,NO,NO,SI,NO,NO,Non Comunicato
201516,CTEE04807Q,0870090794,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE06100V,0870242576,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE06101X,0870242576,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE061021,0870242368,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE06700T,0870330711,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE06700T,0870333005,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE06701V,0870330711,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE06701V,0870333005,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE067042,0870332159,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE06800N,0870332514,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE06800N,0870332515,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE06800N,0870333006,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE06801P,0870332514,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE06801P,0870333006,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE06806X,0870332515,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE06900D,0870332510,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE06901E,0870332510,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE06901E,0870332955,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE06906Q,0870332582,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE07000N,0870330693,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE07002Q,0870330693,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE073016,0870381418,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE073016,0870381445,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE073038,0870381410,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE081004,0870510857,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE081015,0870512729,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE081026,0870510855,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE081037,0870510857,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE081059,0870510858,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE08301R,0870550819,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE08301R,0870550828,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE08301R,0870550840,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE087014,0870451302,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE087025,0870451297,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE09000V,0870060005,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE09001X,0870060005,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE095002,0870190874,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE095013,0870190874,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE80301V,0870132192,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE80302X,0870132190,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE803031,0870132203,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE803042,0870132140,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE80501E,0870020938,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE80602B,0870570669,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE80901T,0870280836,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE81101T,0870271359,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE81201N,0870221128,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,CTEE814019,0870032491,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE814019,0870032711,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE81402A,0870032484,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE81403B,0870032480,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE815015,0870032479,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE815015,0870032869,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE81801L,0870040964,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE81901C,0870040939,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE81901C,0870040942,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE81903E,0870040917,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE81905L,0870041052,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE82001L,0870080824,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE82102D,0870101211,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE82103E,0870101228,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE822018,0870112335,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,CTEE823025,0870112339,NO,SI,SI,NO,NO,NO,Non Comunicato
201516,CTEE823047,0870112337,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTEE82401X,0870112342,NO,SI,SI,NO,NO,NO,Non Comunicato
201516,CTEE824021,0870112916,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE82502R,0870112333,SI,SI,SI,NO,NO,NO,Non Comunicato
201516,CTEE82503T,0870112334,SI,SI,SI,NO,NO,NO,Non Comunicato
201516,CTEE82505X,0870112873,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,CTEE825061,0870112330,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,CTEE825072,0870112331,NO,SI,SI,NO,NO,NO,Non Comunicato
201516,CTEE830017,0870040859,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE830039,0870040999,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE83401E,0870242422,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE83402G,0870242597,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE83501A,0870251795,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE83801T,0870340556,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE83802V,0870340564,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE83902P,0870310856,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE83903Q,0870311175,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE84201D,0870332584,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE84202E,0870332584,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE84202E,0870332585,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE84202E,0870332586,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE845011,0870332512,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE85001C,0870471013,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,CTEE85301X,0870441237,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE853043,0870441234,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE85506R,0870522808,SI,NO,SI,NO,NO,NO,Non Comunicato
201516,CTEE85601B,0870530759,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE857017,0870502891,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE857028,0870501171,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE858013,0870512732,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE85902X,0870540690,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE859031,0870540690,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE86201P,0870151343,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE86203R,0870151364,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE86303L,0870152903,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE87501R,0870151517,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE880018,0870152817,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE881025,0870151402,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE88201X,0870290902,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE886028,0870151978,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE88901P,0870291496,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE89201E,0870151534,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE89301A,0870330005,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,CTEE894016,0870152309,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE89801D,0870152661,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE899019,0870152267,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTEE8A101T,0870062607,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE8A201N,0870060010,SI,NO,NO,SI,SI,NO,Non Comunicato
201516,CTEE8A301D,0870242409,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE8A302E,0870242573,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8A5015,0870320904,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8A5026,0870321905,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE8A6011,0870151375,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AK01N,0870232128,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AL01D,0870390769,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,CTEE8AM02A,0870412204,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AQ01L,0870482008,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AQ03P,0870481935,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTEE8AR01C,0870050692,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AR04G,0870050712,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AR04G,0870050737,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AR06N,0870050679,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AR06N,0870050686,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AR06N,0870050688,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AS01N,0870050723,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,CTEE8AS02P,0870050739,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AS02P,0870050749,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AS03Q,0870050729,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTEE8AT01D,0870040977,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AT01D,0870040981,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AT02E,0870040986,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AT02E,0870040987,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AT02E,0870040988,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AT03G,0870041242,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU019,0870040919,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU019,0870040951,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU02A,0870040873,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU03B,0870040923,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU03B,0870040982,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,CTEE8AU03B,0870040996,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU04C,0870040976,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AU05D,0870040920,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AX01R,0870112342,NO,SI,SI,NO,NO,NO,Non Comunicato
201516,CTEE8AX03V,0870112343,NO,SI,NO,NO,SI,SI,Non Comunicato
201516,CTEE8AY02N,0870172310,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AY02N,0870172348,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTEE8AZ08Q,0870172230,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTIC80300R,0870132140,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,CTIC80800X,0870560716,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,CTIC80900Q,0870280542,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,CTIC81100Q,0870271352,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,CTIC814007,0870032486,SI,NO,SI,NO,NO,NO,Non Comunicato
201516,CTIC815003,0870032481,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTIC815003,0870032924,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTIC81800E,0870040995,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTIC81800E,0870041012,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTIC81800E,0870041035,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,CTIC82100A,0870101178,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,CTIC822006,0870112336,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTIC823002,0870112337,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTIC82400T,0870112340,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,CTIC82500N,0870112873,SI,SI,NO,NO,NO,NO,Non Comunicato
